id,price
178200013020140523T000000,429670
286830011520140821T000000,346725
766010023820141111T000000,328182
940711068020141008T000000,137079
661300058520150108T000000,1191683
723090012020141027T000000,522317
720229032020141024T000000,374428
947120117520140506T000000,1127425
285610036020150409T000000,369949
051000308520140623T000000,536089
057300049020141124T000000,607288
122605910520140827T000000,739707
221221036020140702T000000,223290
274710002420140619T000000,619743
119300045020150410T000000,625919
637200015520140811T000000,602062
663230020720150305T000000,490825
940650035020141229T000000,389953
144180025020150126T000000,621232
913610127120150416T000000,503306
701070030820141112T000000,858277
046100409520140721T000000,473197
421740211520150421T000000,2438177
785211014020140718T000000,486720
108562246020140929T000000,521671
272404922220141201T000000,218362
260013019020141107T000000,765726
940710080020141124T000000,85942
614110033020140612T000000,564436
546670045020141015T000000,279759
343250021520140610T000000,474854
192105930320150128T000000,393649
560200027520140825T000000,201456
025555023020141118T000000,409949
092300012020150408T000000,612456
289560035020141103T000000,328539
231010024020141218T000000,401384
745400011020150127T000000,142321
605610038020140520T000000,450889
179670016020150324T000000,198526
287100040020140512T000000,847552
918630006020140916T000000,747675
165753001020150224T000000,273025
935930022020140623T000000,952430
719700010020150108T000000,585233
192606903520140722T000000,329581
278732062020141010T000000,255279
104901062020140513T000000,333149
543030012020141113T000000,855293
152305906620150219T000000,686537
186270029020140711T000000,529274
382531018020141007T000000,1095631
889920011020140603T000000,342806
982870226220140724T000000,379399
064400010220150413T000000,376762
751900066520150408T000000,454197
413690019020150320T000000,418174
233700015020150220T000000,443185
785670092020140628T000000,607053
743690006020150424T000000,395582
510040151620140925T000000,355446
639800017120140710T000000,765993
723745003020141014T000000,409252
721140053520150323T000000,236008
336240043220140611T000000,539880
384070059320150406T000000,455759
413948020020140618T000000,1334705
296880136620150224T000000,310176
856300052020141029T000000,582903
531810107520140811T000000,655819
608300003720140613T000000,33007
186240051720140813T000000,361958
728770005920140813T000000,652282
615490006520141030T000000,591710
140200007020140520T000000,436489
353690011020141009T000000,907982
195440051020150218T000000,442056
620405016020140608T000000,720182
170540024420150402T000000,510838
936870027020150401T000000,167079
279150028020141119T000000,349228
714941006020140820T000000,213383
954470050020140508T000000,744536
304170009020141111T000000,581586
417210020020141121T000000,482014
192306907820140805T000000,777982
402290065220141118T000000,695872
233000013020140723T000000,735206
186890313020150212T000000,483917
560370002520141007T000000,716173
247348078020150311T000000,407754
896199009020140624T000000,486929
177580075020150310T000000,265558
362996055020140807T000000,433823
276760389020150304T000000,786697
160460009520140708T000000,312631
359000005020140923T000000,665976
108133006020140813T000000,490722
272506916220140815T000000,747936
721542037020150407T000000,406590
329870082020141024T000000,188009
797720005520150213T000000,377802
192309903420150116T000000,799880
402770066620150426T000000,961766
357520003020140729T000000,559814
880540009020140513T000000,118943
374460070420150224T000000,335223
793650019020141021T000000,1568606
184000003020140529T000000,355957
220150024020140730T000000,398320
160460157220140905T000000,369272
133090057020141106T000000,633136
135520006020140904T000000,906404
146120002020150310T000000,667447
865143022020140725T000000,18940
778710039020150420T000000,396923
785336142020140826T000000,570923
751850516020140925T000000,473332
341370013020140625T000000,582693
775220010020140930T000000,671303
954720083520150402T000000,666922
815160109020140801T000000,553260
276760316020150225T000000,536096
045200157020150403T000000,446798
095200005520150206T000000,447114
722780002520141118T000000,543629
403810011020140707T000000,493266
751850534520141229T000000,469001
729960013020140702T000000,314968
954160035520140813T000000,833411
330803006020140619T000000,492729
322303908920140929T000000,258591
302300041020150430T000000,346213
212800016020141204T000000,591735
785329003020150311T000000,424152
242603912320150130T000000,2245445
537980525320141020T000000,134915
723460102520140805T000000,378141
785327071020150409T000000,602183
256880016020141015T000000,453183
752490000320141210T000000,2445502
558930014520140527T000000,531908
342205908520150324T000000,146480
011290002020140701T000000,408911
771560005020150219T000000,412728
025700003820141006T000000,338311
798640018020140710T000000,627085
815060019520141028T000000,555559
349130018020150427T000000,559179
152356003020150325T000000,618598
193130081520150326T000000,508956
333500005020140714T000000,303912
513500016020140612T000000,785547
773910001520140502T000000,539580
197220201020140801T000000,569459
934870049020150410T000000,1023429
259240014020150211T000000,462054
406000044020150204T000000,75538
763580060020140626T000000,378582
062106911320141218T000000,37282
004610050420140617T000000,1576079
376050045520150224T000000,1215256
343250141520140714T000000,414912
701520090020150410T000000,786161
132140065020140603T000000,275342
785338048020140529T000000,662031
431070133020150309T000000,362313
291620005420150413T000000,380487
146340004720140822T000000,383048
025545002020140918T000000,413503
343850079820140715T000000,163689
184313036020150507T000000,295174
248920023020150311T000000,656151
412384047020150224T000000,506094
257190043020140923T000000,472934
896480086020150209T000000,900958
062306906820140627T000000,511975
247340057020140516T000000,350774
615020000520141023T000000,379152
152205912020140709T000000,607709
913810035020150218T000000,918909
570300005020140508T000000,431263
435970008020140721T000000,529719
292606908320140507T000000,1077804
254570002020141016T000000,456837
362603927920140805T000000,396026
638150011020150108T000000,400938
012303933320140609T000000,336576
940655006020141002T000000,228799
135230058020141114T000000,-40734
082607904720140814T000000,838921
012103903820140819T000000,331658
287290005020141007T000000,430923
137080277020140919T000000,797698
402770125320140813T000000,564018
537980044620150226T000000,471099
234430012220140808T000000,745043
808150006020141001T000000,1367544
343850314020140918T000000,378920
191730026020141202T000000,175469
673870007520140626T000000,946734
123310026020141114T000000,518316
214131002020150416T000000,674050
132606905020150504T000000,655879
873230006020140512T000000,628397
363001002020141229T000000,345595
352202903120140516T000000,331295
064650007020141106T000000,336025
195220022020140603T000000,884946
856304016020150121T000000,634756
123200198520150428T000000,493646
873180119020141223T000000,501142
113610007220150213T000000,519933
032405907620150311T000000,404398
873198263020140522T000000,415380
287710267020140707T000000,612489
802420067720150429T000000,380874
193130011020140725T000000,705258
242105909020150511T000000,701683
895600012020140614T000000,608928
259749075020150428T000000,406208
147163035020141024T000000,158948
133091028020150427T000000,1054707
177850062020140707T000000,633030
425400022020150307T000000,569183
756870017520140604T000000,391896
309500004020141016T000000,336754
277060159520150320T000000,327235
053800044020150501T000000,194662
345040033020150220T000000,260335
326230055520140708T000000,1700486
109961026020140826T000000,196381
730430047020140904T000000,499225
363011034020150107T000000,705027
413700046020150225T000000,233894
242306903920140806T000000,534290
010600001520140619T000000,391920
785641041120140922T000000,1383502
379700040020141125T000000,775145
292270117520140919T000000,586643
555770021020141209T000000,187065
097600090320150319T000000,535011
506640056420140929T000000,59956
254110005020140731T000000,653233
761120012520141023T000000,597191
102308909620140808T000000,271832
700010077520140721T000000,451666
937850005020141006T000000,392729
177310092620140603T000000,405679
813270015020140503T000000,397916
322303922920140527T000000,729794
723750118020140625T000000,1110172
335340043520140721T000000,137985
318760010020140513T000000,546436
080900268020141014T000000,770295
030140024020140922T000000,190842
177550005020150129T000000,304943
102204918220150428T000000,-97035
182305924120150408T000000,1019988
131530007020150319T000000,887150
861700002020141231T000000,542059
302303906620150323T000000,441273
343850132020140502T000000,345934
713130002520140521T000000,297558
112605917020150225T000000,817597
413707044020140930T000000,364573
423290025020140710T000000,566633
732620003020150413T000000,393665
895620077020140723T000000,912342
744650001020150507T000000,776985
797260249020141212T000000,363605
769700017020141025T000000,189270
807300058520140715T000000,1241916
379700216020140724T000000,402283
952110046520141013T000000,500590
122107905820140827T000000,-2269
312303913620140825T000000,379044
869133050020141216T000000,866746
788360409520141209T000000,418174
918570044020140728T000000,1688599
276960213520140813T000000,363014
770820040020140929T000000,495352
865151106020140630T000000,517792
042100055520140520T000000,120774
137080448020140929T000000,392684
052207906720150408T000000,792674
983420055520150219T000000,680531
187310006020140829T000000,630071
639200167020140611T000000,453324
202870036020140523T000000,584978
866590029120150225T000000,730957
803270011020150409T000000,452027
222530014920141222T000000,452549
159160004420141010T000000,542920
082606908520140903T000000,613871
873204009020150506T000000,520428
916910018520150225T000000,514014
914410012620140821T000000,545600
020310044020140911T000000,1445834
940700177020150512T000000,122852
232205913620150309T000000,784196
939070009520140808T000000,488407
865161024020141119T000000,844442
390110001520141230T000000,442104
885695031020140524T000000,123937
515180004520140822T000000,964725
808102033020140729T000000,1228888
794260147520140520T000000,1000579
352202912420141203T000000,555548
570620017020141216T000000,412961
276760350520140507T000000,382911
079200000620140709T000000,112325
314560025020150317T000000,178585
387631304020140709T000000,538671
403680001520141001T000000,406309
882090254020141114T000000,547146
390510061020150409T000000,374609
245000029520141007T000000,880243
192007906220141222T000000,371790
191980026020140716T000000,758804
086800208020140619T000000,780265
079800063020141031T000000,408295
733800080020141120T000000,92739
513730013020140509T000000,570246
132834012020150209T000000,255939
912200122520141029T000000,671405
752680004020140827T000000,652924
363018040020140626T000000,726596
012303957020140708T000000,433131
681780063020140516T000000,274722
025555010020140711T000000,465372
424540004520140923T000000,278490
229140056620140807T000000,317121
217200003520140821T000000,114437
358650108520140808T000000,667425
082505934920140701T000000,1067272
102308901920140730T000000,183990
942950014620140714T000000,914025
421940108020140520T000000,1406356
276760417020150406T000000,609931
053700032520141104T000000,595546
785217057020150309T000000,590048
560801005020141229T000000,870288
292760043520150402T000000,603810
873198225020140812T000000,375038
768620227520141209T000000,74691
138510005020140716T000000,909807
036300004520150102T000000,396914
935910050020140527T000000,1355455
170540005520140719T000000,408984
057900260020141001T000000,702546
812970072820150414T000000,490959
563150086820150417T000000,839923
637850010520141224T000000,505585
720790008020140808T000000,556895
082206902920150217T000000,556087
559205008020150429T000000,421914
113800045020141016T000000,376836
675870005020150401T000000,968107
043800001520140916T000000,737584
357730004020150430T000000,615929
916410003520150429T000000,652294
614560189020140819T000000,416800
560600025520141017T000000,661539
525650002520140827T000000,680650
780546076020150427T000000,848481
193913012020140718T000000,792879
754980138520140612T000000,115396
111263013020150220T000000,530884
010800012720141209T000000,539012
682410000720150326T000000,498042
947720162020140516T000000,539116
272306908220150424T000000,553877
102100006020150304T000000,578518
722780005520140909T000000,242581
145410044020140605T000000,556941
079500062020150311T000000,7143
638250002020140805T000000,603475
312604915420140925T000000,606057
892310012520140620T000000,1198190
607323023020141231T000000,440504
660040027020141210T000000,131911
672870007520140520T000000,449681
607080005020150213T000000,695460
207010004020141201T000000,672667
713550012020140519T000000,521126
145992019020141204T000000,371784
285610154020141211T000000,537812
062942010020140926T000000,761895
556000113020150225T000000,91398
872595022020150226T000000,659012
951092012020140730T000000,869041
660000005020150310T000000,1131708
604200009020141002T000000,763660
385690152520141001T000000,494226
670820004020140507T000000,626324
363022014020140613T000000,786996
348830008520140919T000000,377140
572650013020150407T000000,466443
983420097520150210T000000,493613
390508073020150223T000000,508993
294600167520140603T000000,-3154
138730007020140825T000000,426406
616990054520140625T000000,859424
172304941920141204T000000,257915
247346065020150407T000000,323618
241970008020150505T000000,700239
574560004020140814T000000,664521
431070287620141103T000000,558575
388580736220140604T000000,670149
385690461020141002T000000,498340
252303923920140530T000000,150780
952810103220150325T000000,405900
168520011020140916T000000,191295
789320234020140721T000000,350556
511340026420141119T000000,528118
330395076020140728T000000,489160
939250010020140723T000000,329901
338830059020140611T000000,548742
125420004520150422T000000,733113
398270008820150402T000000,866096
131098007020150224T000000,444373
722780005520141124T000000,242581
292304946820140912T000000,293197
812970098520150427T000000,543299
427890011020141009T000000,714674
354440004520150220T000000,613082
781122007020140910T000000,503360
278125075020140828T000000,41814
501600227520140602T000000,875770
742010004020150422T000000,598512
375060689020140626T000000,219313
192205929820150414T000000,216626
012305907120140708T000000,481221
607240082020140926T000000,537794
383125035020150408T000000,513158
031600019020150215T000000,168706
282607902720141112T000000,688604
145010002020150209T000000,109638
806900007520141229T000000,1207677
047200062020140502T000000,919060
916910013020141007T000000,597442
118000309020140906T000000,102745
603140009220150213T000000,255640
379700014520141015T000000,931881
221550023020140825T000000,566157
422940001520150507T000000,362353
856745022020140818T000000,722217
047500075020140925T000000,597412
614010002220140826T000000,532907
292606906220140811T000000,727174
926490149020150428T000000,638892
733822012020141015T000000,388047
895620056020150320T000000,523071
951090007020140923T000000,335081
123510037120140717T000000,842031
790520031520150416T000000,494927
915880009020140703T000000,601463
212304911420140519T000000,78105
321040006020141224T000000,170320
563150107320140625T000000,567737
334510003020140722T000000,999533
773230039020140523T000000,772419
362989019020140606T000000,1242302
148930000520140801T000000,1111761
531510039320141211T000000,488451
507150014020140627T000000,116954
150821023020150428T000000,577618
199720006020140908T000000,491159
363024014020150123T000000,541044
856277049020150330T000000,496417
247337217020140806T000000,662507
564960022520150403T000000,245012
301330098020150506T000000,469069
333050008520140918T000000,285580
719935060020140602T000000,555893
338090016020150428T000000,480032
132930048020141023T000000,449823
330395008020141103T000000,383074
683770000520141203T000000,534479
099300013620141007T000000,359426
363410003020150109T000000,408205
327861245020150407T000000,429053
021750013520150421T000000,635865
242570002220140929T000000,411976
873213014020141222T000000,349233
142390022020140709T000000,209423
249220033520150423T000000,511524
358290020020141028T000000,1094407
711600035020140718T000000,-60033
928610020020140813T000000,407804
156590007020140721T000000,59189
001600039720141205T000000,327053
145410012220140611T000000,621170
801630024020150402T000000,647345
272420070520141212T000000,138044
802420235020140721T000000,462639
927420073520150507T000000,482744
376480051020140723T000000,459741
404580003020150511T000000,644436
641160002620141003T000000,560269
276770433220140930T000000,476919
921440039620150227T000000,376911
798640030520150424T000000,554523
432220022020150421T000000,914785
864422007020140910T000000,859753
052405920820150220T000000,491613
638893042020140805T000000,597881
785327074020140917T000000,632046
240880012020140716T000000,331192
262175034020141015T000000,311295
957850079020141111T000000,585206
186890077520140505T000000,554850
921151041020150407T000000,273554
779610008020140520T000000,781043
667890015020140819T000000,675082
334390140820150128T000000,511625
607160045020141120T000000,579112
289140041020150227T000000,212292
142308911820150325T000000,197019
406760027520140826T000000,175234
940650031020141119T000000,391881
125020307020140514T000000,961582
387490008520150227T000000,650718
710110005520150303T000000,607641
070571029020150420T000000,298048
555690008020140926T000000,126694
615070000520141201T000000,493694
807440003520141030T000000,510994
402410145120150430T000000,446623
382650002020140828T000000,381547
133680024020140508T000000,1206098
262306906720150305T000000,628018
143800013020140703T000000,510680
520720019520140701T000000,669976
634100022120150423T000000,329393
098420054020150114T000000,391662
713530002620141224T000000,205592
947601012020150321T000000,574588
214131049020150102T000000,642593
183950011520140712T000000,425056
375060534920150304T000000,217077
563250011020140716T000000,414290
717730073520150329T000000,454076
362205908820140513T000000,435270
280710009520140908T000000,508787
177423030020150306T000000,828593
111720019020140804T000000,891283
638526016020150309T000000,664693
272205901320150204T000000,208211
070570021020150316T000000,222063
403680131520141104T000000,408429
177000009020150407T000000,478791
125720142020140709T000000,904739
097600079020141020T000000,447961
387690008920150430T000000,575949
638350029520140815T000000,1327406
558140008020140618T000000,901460
357530489520140923T000000,476818
042406927120141024T000000,1112831
701120051520141112T000000,731813
422125034020150409T000000,524108
145410026020141117T000000,430155
728130001020140822T000000,1348524
720233122020140721T000000,685418
393190051020140829T000000,914646
868231031020150511T000000,514388
812520048020150508T000000,473103
928480221520141205T000000,501939
361660023120140603T000000,1243996
165660031020140714T000000,654255
666901012020140624T000000,506892
554770019020150330T000000,675918
202306905420150318T000000,176045
048600051020140523T000000,1146151
856460008020141106T000000,503163
124070000620150511T000000,657506
891710002020140606T000000,1449928
801625014020150506T000000,245665
750401078020141226T000000,676734
219332045020150213T000000,681522
939370006520150423T000000,364836
062205903120140604T000000,387202
440600062020150331T000000,115098
040200011520141122T000000,272456
202604912220150401T000000,473361
081850010020140603T000000,256688
251700015020140713T000000,287897
600350074920140701T000000,543539
125720031520140705T000000,737829
272604915020140717T000000,509374
362992086020150105T000000,658742
231004002020150409T000000,336005
788900012520150319T000000,296778
785216025020141024T000000,1001765
408330112020150422T000000,570138
344950005020141015T000000,576767
026300025320150330T000000,473634
221220009020150209T000000,228474
172006914620140715T000000,319098
261680048020140925T000000,849526
322604905420141003T000000,522520
332000021220141006T000000,338718
220670028020141208T000000,330398
342406906620140521T000000,457586
333250063620140605T000000,302003
957806042020150114T000000,743828
730000055020150424T000000,358574
151380008020140825T000000,558905
263450005020140910T000000,277144
320510011020150421T000000,340607
783280001520150226T000000,299495
880790023320140630T000000,371492
719932019020141016T000000,541460
282205936020140724T000000,126752
289260005620150106T000000,286260
514600007020141204T000000,556717
720227044020141023T000000,572062
789980086420150305T000000,382889
124500173920150316T000000,304528
807852031020150417T000000,138143
108130020020140509T000000,448305
262404905020150213T000000,447934
137080233520140728T000000,905330
276760040020141118T000000,565000
131100060020140925T000000,389401
540980012020140919T000000,515747
025000009020140714T000000,1328704
757562075020141222T000000,367170
062204911420150218T000000,2280603
617990009020150507T000000,556028
773210015020141028T000000,731251
276760361220150113T000000,459707
020051006020141231T000000,1024950
980810015020150402T000000,1445298
926280029420140922T000000,367308
232403903620150403T000000,640530
103800004020140605T000000,561576
643740010120141113T000000,359332
792272025020150506T000000,554215
326230161020141118T000000,578359
856745006020140609T000000,706380
025960056020140827T000000,339627
700010063120150507T000000,588454
292206913420140829T000000,354113
614560085520150504T000000,452511
663290057420140806T000000,711526
953200007020141201T000000,662443
248720093820141126T000000,758570
954289001020141113T000000,441970
235430074020150303T000000,404577
231430042020140916T000000,440002
363020064020141030T000000,609657
867960015020140507T000000,630990
880690004020150406T000000,549454
638300082520150325T000000,635616
162606919820141003T000000,605369
321320018020150505T000000,576094
755960043020141111T000000,630339
296880066020140513T000000,76156
274110074120140604T000000,476654
320540015020140617T000000,426452
333200006120140805T000000,497854
600300085120140522T000000,155056
941470002020150422T000000,465140
358530036520140924T000000,823550
154170024020140729T000000,420265
660000033020140627T000000,477227
710560008520141009T000000,536097
118000258020150319T000000,149195
321070017020141202T000000,536912
808103009020140815T000000,1198460
892900029020140514T000000,359987
873203008020140818T000000,360509
660022008020150204T000000,265299
288170027320140819T000000,501084
086970006020140729T000000,310490
521520001020140626T000000,1384786
164650078520141215T000000,594657
140297002020141217T000000,529874
892900036020140805T000000,360346
916510013020140618T000000,402922
286250007020141209T000000,746315
219590001020140714T000000,306671
618170062520150220T000000,913129
358340013020141014T000000,1055023
868223059020150426T000000,663002
873213058020150430T000000,303307
866505006020140731T000000,399969
527220004520141113T000000,379421
556100042020150408T000000,674618
554080010020150511T000000,368165
930130114520141024T000000,470818
107510009020140924T000000,606030
546875006020141028T000000,556285
116340002020150403T000000,146616
123850111620150123T000000,480487
113730069020150220T000000,856163
644860006020150226T000000,823360
754830105620140609T000000,332874
929730158020140516T000000,558986
541220018020150228T000000,335928
118000528020140723T000000,240583
343850145020150507T000000,324983
297680014520150406T000000,336828
722850191020150122T000000,581374
292350113020140722T000000,626259
720243006020150122T000000,783720
721265110020140822T000000,715868
752495071020140919T000000,518366
435620021020150318T000000,216624
676270051520150421T000000,963361
769787035020140617T000000,275000
287710234520141027T000000,524627
411460158020140724T000000,1643655
223500001520140804T000000,330237
807846052020140923T000000,563262
357530288020141110T000000,302084
664740009020140702T000000,459863
697994010020150129T000000,758507
330430021020150327T000000,626782
024300033520140929T000000,173608
362205915520140523T000000,245142
343850208320140612T000000,311324
931030016020140828T000000,665228
423240126520141020T000000,769315
135500022020150119T000000,252806
042506913920141027T000000,578189
386990013920150107T000000,370162
645030463020141201T000000,270860
277060682220140820T000000,267912
404670011020150224T000000,427246
402410105020140602T000000,350271
892460002020141114T000000,1639987
276760214120140905T000000,430256
173280019920150511T000000,600486
123940006420150304T000000,812185
364910034620150109T000000,551761
029000009520140617T000000,673921
143240034520150421T000000,135408
276770430220150410T000000,441944
432450018020140926T000000,210436
611750098020140818T000000,549537
115562019020140603T000000,493268
812110025520140507T000000,323834
751850599020141231T000000,477307
322306911820140616T000000,745479
570620037020140806T000000,506938
803535032020140718T000000,814814
752420033020150316T000000,182953
233880010020140508T000000,635683
132172014020140528T000000,696046
752720003020141229T000000,683899
383063031020140725T000000,264091
045200128020140703T000000,552164
667900072020140924T000000,192984
630680008020140806T000000,412276
162380044020150417T000000,390153
381240010720150330T000000,435820
162870010720140625T000000,414105
042404905920140815T000000,237465
894446017020141106T000000,591614
329370048220150114T000000,473231
929085006020141022T000000,969533
092006905320140917T000000,53434
426320003020141205T000000,201715
891050067520140519T000000,482791
029385004020150205T000000,774493
660049030020150126T000000,104456
211520016020140605T000000,495828
303120024620140711T000000,228706
868230001020150206T000000,759539
722780018020150403T000000,211128
565260055620141028T000000,388586
172505925920141125T000000,420170
535020042520150309T000000,486299
798320006020150424T000000,217183
111730005020150327T000000,439318
769780017020150428T000000,650642
144288026020140909T000000,368901
778440007020140722T000000,628379
413688014020140522T000000,372275
118000207520140825T000000,261529
602150178020140818T000000,472411
402410105220141217T000000,433268
611440002820140618T000000,693453
388580725520150202T000000,655158
145010042020140620T000000,67181
637100002620150122T000000,334556
763580131120140623T000000,700436
111510027820150317T000000,525966
770199004020140617T000000,1104162
124760010520141020T000000,2863052
401440019020140714T000000,483511
178250009520150309T000000,378175
673870020520150505T000000,765270
288770197020140808T000000,461867
856301054020140904T000000,506218
132305914320150423T000000,1268515
363020030020140725T000000,1385221
545370006020150224T000000,684746
982920102020141118T000000,931265
555680026020150305T000000,261177
182507900520140609T000000,764672
076690025020150402T000000,409673
383208061020150406T000000,191157
273410083520150303T000000,224751
306640075020150413T000000,829651
954180001020141027T000000,813683
241330081020140923T000000,412473
143329001020150112T000000,558126
125420007520140509T000000,584896
982870251320140506T000000,385051
881340024520150227T000000,588201
177111009020140820T000000,387048
408330164520141024T000000,546348
320430061020141202T000000,420492
212406907820141211T000000,461160
181880028920150121T000000,613945
156610059520140514T000000,331473
259565022020150421T000000,372249
192405924820140602T000000,1179948
278132010020150309T000000,153587
955020270020141211T000000,501334
282604909120140929T000000,271634
336240161120150325T000000,921278
102006904220141001T000000,969653
010455069020140725T000000,389364
778500013020150330T000000,651512
220750088020140728T000000,660300
143290024020150508T000000,299209
618150034020140808T000000,456842
513000009020140909T000000,850373
722850158020150116T000000,524739
333100111520140728T000000,314627
025200040020140908T000000,368395
413944083020140603T000000,860893
111800120120150130T000000,1068925
243200013020150414T000000,497907
124310013620140612T000000,1026476
402350036220150402T000000,563866
145090002020141003T000000,239140
242810013020141210T000000,780725
885600440020140902T000000,139000
883570025020150426T000000,948643
305600005020140912T000000,260966
333600151520150511T000000,448771
795400012520150501T000000,466949
954720435020140519T000000,673878
405820098520140911T000000,663536
952110145520140723T000000,575336
403980018020141222T000000,694935
265110005020150217T000000,375144
232305907420140709T000000,70067
869141006020140709T000000,724890
754480019520140813T000000,448816
807420008020150213T000000,355786
681781019020140701T000000,267714
519642029020150317T000000,980402
182507907020150313T000000,313001
344900001020150312T000000,254374
785337062020150206T000000,555790
123310060120141024T000000,360028
771400034020140619T000000,481693
042406925020150423T000000,585101
124500129520140522T000000,659462
388580324520150305T000000,1047984
919780001020141017T000000,1405539
927420032220140820T000000,562558
641410019220141209T000000,724209
131330030020150407T000000,721929
220250008020140630T000000,304680
783180050520150106T000000,231002
155620000520140603T000000,831013
812520048320140609T000000,284138
192106910120150508T000000,89229
179637073020140520T000000,205688
807910070020150318T000000,615961
856289059020141003T000000,487217
807903039020150304T000000,616670
362992003020140808T000000,292720
062730014520140814T000000,972596
730041011020140519T000000,505513
445980007020140718T000000,599104
602150097020140528T000000,445547
355800013020140909T000000,356615
864440004020140729T000000,716498
008700024520140930T000000,96759
387990075020140910T000000,419510
611750101520140606T000000,293870
102504911520140625T000000,360295
754480039520150225T000000,453660
712930422520150108T000000,509694
214131058020141125T000000,788268
320480052020150225T000000,351843
765860015020140630T000000,531510
785640024020150211T000000,1336827
322303918120140609T000000,728954
137680002520140908T000000,1025002
192830064020140828T000000,545562
072304953020150505T000000,165832
152304920720140805T000000,280639
379700003520140521T000000,457839
607280024620140702T000000,2031314
026850002020141106T000000,306404
030140214020150226T000000,176862
030200006520150129T000000,133700
785219005020140626T000000,626610
334390140120140718T000000,734498
812210059520140627T000000,342390
156200012020140512T000000,675462
666924023020150317T000000,471624
790538008020150226T000000,583734
019110025020150320T000000,584796
721573041020140825T000000,785331
761680035020150412T000000,489252
082205910120140925T000000,223283
932520016020140619T000000,556507
231006004020140925T000000,333086
195440050020140625T000000,482892
265250156520150423T000000,895639
142220049620140924T000000,807885
178870007020140627T000000,91513
771580103020150331T000000,362342
064250008020141212T000000,656526
881340015520141219T000000,616222
262106906620150427T000000,594509
935330082020150511T000000,264305
798640094520141010T000000,485165
421940046520150112T000000,874523
796700016020150316T000000,381617
788960008020150219T000000,96019
350010022620141229T000000,431458
801920106120150115T000000,158067
334040157020140703T000000,419472
553000003020150126T000000,339955
182604922520150417T000000,581214
247292014020150403T000000,636627
066600014220150326T000000,646898
334210193720150410T000000,871767
918370304520150420T000000,423460
343850323020141030T000000,576573
226700045320140627T000000,410667
242305910420141008T000000,327472
680610042020141119T000000,310289
421940029020140502T000000,828591
940652115020150305T000000,208227
020030021020140701T000000,652824
797320222520150106T000000,145236
080680011020140801T000000,446741
787150034520141202T000000,718132
282604926020140620T000000,457243
299100040020140723T000000,306120
926670084520150429T000000,294562
320520064020150330T000000,253078
329370049620140814T000000,560583
398030002020150310T000000,47047
118050010020140924T000000,338167
292960003520140627T000000,677998
954280141020150114T000000,415875
947620015020150416T000000,214273
262408902620141002T000000,85047
769420043020140625T000000,370858
256490002020140924T000000,618339
288797004020150408T000000,379098
951720048020140702T000000,546357
359250056520141029T000000,570390
727610016520140916T000000,518134
641460007020140617T000000,335038
020310137020140630T000000,272416
156810073020150218T000000,558562
001190014020140509T000000,362368
162407908820140811T000000,686828
077710000520141122T000000,1462619
056100030020140623T000000,543891
364910032020150430T000000,552837
710000012020140818T000000,350939
801010022020141014T000000,792121
669994032020150413T000000,425809
339580015520140805T000000,116835
033960029020150406T000000,294824
734760021020150424T000000,230977
795430012020140822T000000,665239
720236060020141008T000000,900878
955020214020141117T000000,890008
061907901620140602T000000,762570
440270023020140821T000000,455307
785334096020150227T000000,511863
873198164020141204T000000,522328
383250079020150420T000000,360270
743150034120150424T000000,1202517
541760013020150512T000000,66433
790520038120141028T000000,499649
286210020520140930T000000,361772
511300042020150320T000000,540581
381240089820140909T000000,503605
332950073020141111T000000,193744
322604956520140711T000000,459035
154660056520141002T000000,685777
931030018520150325T000000,489831
042405910020150327T000000,721810
387631229020141121T000000,432538
856303028020140513T000000,749606
290220087420150410T000000,643415
123100111020140722T000000,246588
609940029320141208T000000,217201
220570047020150122T000000,918075
770196103020150129T000000,1167173
951086114020140714T000000,735411
957820003020140728T000000,532384
125020225520140605T000000,499499
679510058920141010T000000,565854
865161117020150213T000000,1131746
733440145020140729T000000,176794
256830004020140819T000000,716895
510240002520140625T000000,610139
047500000420140707T000000,383274
403910040020150506T000000,807751
390498036020150112T000000,477668
785202064020141020T000000,435748
355890045020140711T000000,547174
177310134020150202T000000,493162
333200053020141105T000000,502207
404671018020150325T000000,917752
883520016020141010T000000,376418
757670013120140714T000000,765020
386990016220140904T000000,185737
418800049020140922T000000,1085042
238600024020140929T000000,1056688
222890027020140812T000000,386884
713800017020150102T000000,171995
922140060020140523T000000,535786
042406926420140522T000000,724837
792271052020150507T000000,554124
247337089020140915T000000,448571
045200189020150415T000000,758790
789380822020140709T000000,138053
618960004020141117T000000,489973
178200018020141023T000000,307218
072605934420150421T000000,585539
375650006020150309T000000,522062
701070081020141106T000000,793100
012603946720150114T000000,834620
358590008020150326T000000,1260903
113900003520150305T000000,630806
397230010020141229T000000,524444
152306920420141208T000000,301104
212604908320150508T000000,370489
713552026020141118T000000,960054
370290018520140818T000000,711897
060300092620140522T000000,375677
894510053020150313T000000,72179
951112005020140627T000000,701629
115300015020140625T000000,701108
619240040020140728T000000,852455
781280159020141030T000000,70692
202570073020140502T000000,261684
305270061020141216T000000,718495
524980266020140730T000000,337939
733800015020150129T000000,71281
029376031020140711T000000,1126757
444280016220150414T000000,469289
674670056520141023T000000,381152
299830006020140806T000000,739237
556130054020140602T000000,573593
687000015020141218T000000,823868
436520050520141003T000000,355283
029131039020140904T000000,246774
923851022020141028T000000,621470
242604911320150414T000000,573431
